kod_cast,radon,populace,okres,kraj
031658,2.0,49.0,Kolín,Středočeský kraj
029157,2.0,242.0,Kolín,Středočeský kraj
001295,2.0,513.0,Kolín,Středočeský kraj
191078,2.0,178.0,Kolín,Středočeský kraj
186244,2.0,208.0,Kutná Hora,Středočeský kraj
076546,1.0,75.0,Praha-východ,Středočeský kraj
076554,3.0,200.0,Praha-východ,Středočeský kraj
403181,1.0,2857.0,Praha-západ,Středočeský kraj
193933,2.0,258.0,České Budějovice,Jihočeský kraj
062227,2.0,114.0,České Budějovice,Jihočeský kraj
021075,2.0,40.0,Jindřichův Hradec,Jihočeský kraj
080934,1.0,494.0,Praha-východ,Středočeský kraj
148580,1.0,173.0,Kolín,Středočeský kraj
028070,2.0,114.0,České Budějovice,Jihočeský kraj
405167,2.0,51.0,Tábor,Jihočeský kraj
126071,2.0,12.0,Tábor,Jihočeský kraj
068128,2.0,761.0,Rakovník,Středočeský kraj
322121,1.0,671.0,Kolín,Středočeský kraj
169641,1.0,1136.0,Nymburk,Středočeský kraj
112062,2.0,32.0,Rakovník,Středočeský kraj
083798,1.0,98.0,Praha-západ,Středočeský kraj
120979,1.0,528.0,Nymburk,Středočeský kraj
002020,1.0,309.0,Kolín,Středočeský kraj
172359,2.0,1680.0,Kolín,Středočeský kraj
170500,1.0,98.0,Kolín,Středočeský kraj
135810,2.0,61.0,Benešov,Středočeský kraj
144959,3.0,269.0,Benešov,Středočeský kraj
126021,3.0,110.0,Benešov,Středočeský kraj
051268,3.0,127.0,Benešov,Středočeský kraj
110191,2.0,453.0,Beroun,Středočeský kraj
161471,1.0,138.0,Praha-východ,Středočeský kraj
159441,3.0,959.0,Praha-východ,Středočeský kraj
020087,2.0,380.0,Praha-východ,Středočeský kraj
072966,2.0,645.0,Beroun,Středočeský kraj
072958,2.0,356.0,Beroun,Středočeský kraj
170381,2.0,244.0,Praha-západ,Středočeský kraj
062863,3.0,315.0,Praha-západ,Středočeský kraj
133787,3.0,172.0,Příbram,Středočeský kraj
140198,2.0,164.0,Praha-západ,Středočeský kraj
149012,2.0,53.0,Beroun,Středočeský kraj
089648,1.0,125.0,Nymburk,Středočeský kraj
097331,1.0,24.0,Benešov,Středočeský kraj
097357,2.0,45.0,Benešov,Středočeský kraj
053317,2.0,35.0,Příbram,Středočeský kraj
146170,2.0,80.0,Benešov,Středočeský kraj
101427,2.0,14.0,Benešov,Středočeský kraj
049298,2.0,24.0,Benešov,Středočeský kraj
068977,2.0,407.0,Benešov,Středočeský kraj
007935,2.0,16.0,Benešov,Středočeský kraj
049280,2.0,249.0,Benešov,Středočeský kraj
062880,3.0,393.0,Praha-západ,Středočeský kraj
066681,2.0,375.0,Kutná Hora,Středočeský kraj
190403,1.0,110.0,Kladno,Středočeský kraj
048909,1.0,117.0,Rakovník,Středočeský kraj
116912,2.0,66.0,Kutná Hora,Středočeský kraj
111309,2.0,56.0,Kutná Hora,Středočeský kraj
147753,1.0,2205.0,Praha-východ,Středočeský kraj
112607,3.0,1017.0,Praha-západ,Středočeský kraj
018490,1.0,182.0,Kutná Hora,Středočeský kraj
002640,2.0,169.0,Kutná Hora,Středočeský kraj
173177,1.0,144.0,Kolín,Středočeský kraj
197459,1.0,36.0,Kolín,Středočeský kraj
124681,2.0,54.0,Tábor,Jihočeský kraj
183946,3.0,156.0,Praha-východ,Středočeský kraj
077925,1.0,164.0,Kutná Hora,Středočeský kraj
077976,1.0,1138.0,Kutná Hora,Středočeský kraj
186210,1.0,857.0,Kutná Hora,Středočeský kraj
111058,1.0,29.0,Kutná Hora,Středočeský kraj
017779,1.0,282.0,Kutná Hora,Středočeský kraj
179299,1.0,73.0,Praha-východ,Středočeský kraj
151513,2.0,89.0,Benešov,Středočeský kraj
135178,2.0,31.0,Benešov,Středočeský kraj
072389,2.0,81.0,Kutná Hora,Středočeský kraj
174238,2.0,9.0,Kutná Hora,Středočeský kraj
402214,2.0,9078.0,Kutná Hora,Středočeský kraj
095974,2.0,83.0,Kutná Hora,Středočeský kraj
095982,2.0,49.0,Kutná Hora,Středočeský kraj
175820,2.0,108.0,Kutná Hora,Středočeský kraj
020290,2.0,47.0,Kutná Hora,Středočeský kraj
402281,2.0,0.0,Kutná Hora,Středočeský kraj
051365,2.0,58.0,Kutná Hora,Středočeský kraj
061654,2.0,32.0,Kutná Hora,Středočeský kraj
103403,2.0,11.0,Kutná Hora,Středočeský kraj
105074,2.0,73.0,Kutná Hora,Středočeský kraj
180904,1.0,275.0,České Budějovice,Jihočeský kraj
181609,2.0,52.0,Kutná Hora,Středočeský kraj
126403,1.0,380.0,Kutná Hora,Středočeský kraj
046001,2.0,245.0,Kutná Hora,Středočeský kraj
300179,1.0,28.0,Praha-východ,Středočeský kraj
109738,2.0,192.0,Kutná Hora,Středočeský kraj
072435,2.0,92.0,Kutná Hora,Středočeský kraj
103420,2.0,33.0,Kutná Hora,Středočeský kraj
174220,2.0,69.0,Kutná Hora,Středočeský kraj
120286,2.0,34.0,Kutná Hora,Středočeský kraj
020907,2.0,43.0,Kutná Hora,Středočeský kraj
174254,2.0,100.0,Kutná Hora,Středočeský kraj
193640,2.0,90.0,Kutná Hora,Středočeský kraj
120278,2.0,20.0,Kutná Hora,Středočeský kraj
120294,2.0,23.0,Kutná Hora,Středočeský kraj
171492,2.0,640.0,Kutná Hora,Středočeský kraj
183954,2.0,148.0,Kutná Hora,Středočeský kraj
183962,2.0,69.0,Kutná Hora,Středočeský kraj
023400,2.0,53.0,Kutná Hora,Středočeský kraj
006149,2.0,73.0,Kutná Hora,Středočeský kraj
020851,2.0,506.0,Kutná Hora,Středočeský kraj
020877,2.0,32.0,Kutná Hora,Středočeský kraj
191523,2.0,30.0,Kutná Hora,Středočeský kraj
191558,2.0,86.0,Kutná Hora,Středočeský kraj
162141,2.0,63.0,Kutná Hora,Středočeský kraj
162167,2.0,25.0,Kutná Hora,Středočeský kraj
194280,2.0,273.0,Kutná Hora,Středočeský kraj
033367,2.0,1238.0,Příbram,Středočeský kraj
031542,2.0,152.0,Příbram,Středočeský kraj
014311,3.0,49.0,Příbram,Středočeský kraj
115746,3.0,141.0,Příbram,Středočeský kraj
092088,2.0,51.0,Příbram,Středočeský kraj
122963,2.0,3.0,Příbram,Středočeský kraj
007251,2.0,45.0,Příbram,Středočeský kraj
041947,3.0,50.0,Příbram,Středočeský kraj
041955,3.0,47.0,Příbram,Středočeský kraj
007242,3.0,67.0,Příbram,Středočeský kraj
185493,3.0,150.0,Příbram,Středočeský kraj
403334,3.0,3197.0,Příbram,Středočeský kraj
194298,2.0,96.0,Kutná Hora,Středočeský kraj
197645,2.0,69.0,Kutná Hora,Středočeský kraj
197629,2.0,68.0,Kutná Hora,Středočeský kraj
403873,1.0,36041.0,České Budějovice,Jihočeský kraj
403890,1.0,1999.0,České Budějovice,Jihočeský kraj
194166,1.0,316.0,České Budějovice,Jihočeský kraj
008036,1.0,903.0,České Budějovice,Jihočeský kraj
026247,1.0,109.0,České Budějovice,Jihočeský kraj
146684,1.0,151.0,České Budějovice,Jihočeský kraj
403911,1.0,8839.0,České Budějovice,Jihočeský kraj
085146,1.0,78.0,České Budějovice,Jihočeský kraj
194140,1.0,172.0,České Budějovice,Jihočeský kraj
180874,1.0,59.0,České Budějovice,Jihočeský kraj
403865,1.0,3024.0,České Budějovice,Jihočeský kraj
002437,2.0,36.0,Český Krumlov,Jihočeský kraj
194158,2.0,114.0,České Budějovice,Jihočeský kraj
191621,2.0,139.0,České Budějovice,Jihočeský kraj
083658,2.0,54.0,Český Krumlov,Jihočeský kraj
044164,2.0,56.0,České Budějovice,Jihočeský kraj
041963,3.0,21.0,Příbram,Středočeský kraj
003603,2.0,155.0,Příbram,Středočeský kraj
008028,1.0,959.0,České Budějovice,Jihočeský kraj
044326,3.0,5.0,České Budějovice,Jihočeský kraj
403822,1.0,3410.0,České Budějovice,Jihočeský kraj
047881,1.0,123.0,České Budějovice,Jihočeský kraj
047899,1.0,64.0,České Budějovice,Jihočeský kraj
007749,1.0,2828.0,České Budějovice,Jihočeský kraj
121118,1.0,292.0,České Budějovice,Jihočeský kraj
138576,1.0,49.0,České Budějovice,Jihočeský kraj
015695,1.0,86.0,Český Krumlov,Jihočeský kraj
146706,1.0,43.0,České Budějovice,Jihočeský kraj
168211,1.0,34.0,České Budějovice,Jihočeský kraj
150444,1.0,83.0,České Budějovice,Jihočeský kraj
152838,1.0,123.0,České Budějovice,Jihočeský kraj
177385,1.0,2307.0,České Budějovice,Jihočeský kraj
026212,1.0,298.0,České Budějovice,Jihočeský kraj
104043,2.0,382.0,Český Krumlov,Jihočeský kraj
044261,2.0,11.0,České Budějovice,Jihočeský kraj
002429,3.0,101.0,Český Krumlov,Jihočeský kraj
102491,3.0,36.0,České Budějovice,Jihočeský kraj
415685,2.0,5.0,Český Krumlov,Jihočeský kraj
153141,2.0,326.0,České Budějovice,Jihočeský kraj
168432,2.0,250.0,České Budějovice,Jihočeský kraj
168441,2.0,94.0,České Budějovice,Jihočeský kraj
191639,2.0,96.0,České Budějovice,Jihočeský kraj
068489,2.0,129.0,České Budějovice,Jihočeský kraj
044270,2.0,9.0,České Budějovice,Jihočeský kraj
044172,2.0,56.0,České Budějovice,Jihočeský kraj
138533,3.0,38.0,Benešov,Středočeský kraj
191647,2.0,196.0,České Budějovice,Jihočeský kraj
141623,2.0,601.0,České Budějovice,Jihočeský kraj
146722,2.0,207.0,České Budějovice,Jihočeský kraj
150738,3.0,125.0,České Budějovice,Jihočeský kraj
044229,3.0,0.0,České Budějovice,Jihočeský kraj
083666,3.0,38.0,Český Krumlov,Jihočeský kraj
185078,3.0,52.0,České Budějovice,Jihočeský kraj
002381,2.0,1058.0,Český Krumlov,Jihočeský kraj
044318,2.0,11.0,České Budějovice,Jihočeský kraj
044342,2.0,3.0,České Budějovice,Jihočeský kraj
055271,3.0,31.0,Prachatice,Jihočeský kraj
105775,1.0,35.0,Jindřichův Hradec,Jihočeský kraj
002691,2.0,43.0,Písek,Jihočeský kraj
404764,2.0,44.0,Písek,Jihočeský kraj
149268,2.0,66.0,Písek,Jihočeský kraj
415723,2.0,12.0,Prachatice,Jihočeský kraj
191434,2.0,107.0,Písek,Jihočeský kraj
149284,2.0,145.0,Písek,Jihočeský kraj
007781,2.0,205.0,Písek,Jihočeský kraj
055247,1.0,103.0,Prachatice,Jihočeský kraj
164160,2.0,231.0,Prachatice,Jihočeský kraj
404829,2.0,109.0,Prachatice,Jihočeský kraj
404845,2.0,114.0,Prachatice,Jihočeský kraj
089796,2.0,20.0,Prachatice,Jihočeský kraj
189171,2.0,188.0,Prachatice,Jihočeský kraj
404837,2.0,767.0,Prachatice,Jihočeský kraj
033928,1.0,344.0,Jindřichův Hradec,Jihočeský kraj
022713,1.0,3327.0,Jindřichův Hradec,Jihočeský kraj
415731,2.0,4.0,Prachatice,Jihočeský kraj
192503,2.0,1089.0,Prachatice,Jihočeský kraj
121312,2.0,169.0,Tábor,Jihočeský kraj
175480,1.0,78.0,Litoměřice,Ústecký kraj
091227,2.0,211.0,Prachatice,Jihočeský kraj
080888,2.0,1554.0,Prachatice,Jihočeský kraj
301523,2.0,9.0,Prachatice,Jihočeský kraj
091243,1.0,105.0,Prachatice,Jihočeský kraj
079537,2.0,24.0,Prachatice,Jihočeský kraj
132756,2.0,5.0,Prachatice,Jihočeský kraj
189138,2.0,44.0,Prachatice,Jihočeský kraj
027391,2.0,143.0,Tábor,Jihočeský kraj
065587,2.0,14.0,Prachatice,Jihočeský kraj
164178,2.0,61.0,Prachatice,Jihočeský kraj
192457,2.0,107.0,Prachatice,Jihočeský kraj
050351,2.0,123.0,Tábor,Jihočeský kraj
132764,2.0,14.0,Prachatice,Jihočeský kraj
089745,2.0,11.0,Prachatice,Jihočeský kraj
046451,2.0,18.0,Prachatice,Jihočeský kraj
046469,2.0,124.0,Prachatice,Jihočeský kraj
322318,2.0,84.0,Prachatice,Jihočeský kraj
189162,2.0,5.0,Prachatice,Jihočeský kraj
166847,2.0,43.0,Prachatice,Jihočeský kraj
089761,2.0,164.0,Prachatice,Jihočeský kraj
089770,2.0,177.0,Prachatice,Jihočeský kraj
001562,2.0,77.0,Tábor,Jihočeský kraj
139581,2.0,65.0,Tábor,Jihočeský kraj
189154,2.0,34.0,Prachatice,Jihočeský kraj
079529,2.0,13.0,Prachatice,Jihočeský kraj
013897,3.0,59.0,Strakonice,Jihočeský kraj
017612,2.0,897.0,Beroun,Středočeský kraj
173576,2.0,680.0,Beroun,Středočeský kraj
077224,3.0,55.0,Praha-východ,Středočeský kraj
097535,3.0,673.0,Praha-východ,Středočeský kraj
048658,3.0,913.0,Praha-východ,Středočeský kraj
051128,2.0,185.0,Strakonice,Jihočeský kraj
065579,2.0,23.0,Prachatice,Jihočeský kraj
008630,2.0,8.0,Prachatice,Jihočeský kraj
147494,3.0,269.0,Praha-východ,Středočeský kraj
147508,3.0,1309.0,Praha-východ,Středočeský kraj
167606,2.0,1043.0,Beroun,Středočeský kraj
077216,3.0,126.0,Praha-východ,Středočeský kraj
077259,3.0,85.0,Praha-východ,Středočeský kraj
415120,3.0,0.0,Praha-východ,Středočeský kraj
179302,3.0,20.0,Praha-východ,Středočeský kraj
052051,2.0,140.0,Benešov,Středočeský kraj
052027,2.0,863.0,Benešov,Středočeský kraj
135194,2.0,295.0,Benešov,Středočeský kraj
050172,2.0,361.0,Benešov,Středočeský kraj
185337,3.0,81.0,Benešov,Středočeský kraj
401706,3.0,2.0,Benešov,Středočeský kraj
137928,3.0,143.0,Tábor,Jihočeský kraj
415740,1.0,0.0,Benešov,Středočeský kraj
151521,2.0,22.0,Benešov,Středočeský kraj
157694,2.0,996.0,Praha-východ,Středočeský kraj
111279,3.0,1201.0,Praha-východ,Středočeský kraj
157678,1.0,215.0,Praha-východ,Středočeský kraj
157686,2.0,238.0,Praha-východ,Středočeský kraj
182206,1.0,165.0,Kutná Hora,Středočeský kraj
178071,2.0,113.0,Benešov,Středočeský kraj
108936,2.0,17.0,Benešov,Středočeský kraj
108961,2.0,8.0,Benešov,Středočeský kraj
056723,2.0,30.0,Benešov,Středočeský kraj
108944,2.0,39.0,Benešov,Středočeský kraj
012858,2.0,30.0,Benešov,Středočeský kraj
168246,2.0,15.0,Benešov,Středočeský kraj
168254,2.0,966.0,Benešov,Středočeský kraj
082678,2.0,229.0,Benešov,Středočeský kraj
030678,2.0,103.0,Benešov,Středočeský kraj
152552,2.0,25.0,Benešov,Středočeský kraj
062197,3.0,127.0,Praha-východ,Středočeský kraj
062171,3.0,114.0,Praha-východ,Středočeský kraj
024546,2.0,74.0,Benešov,Středočeský kraj
111287,3.0,266.0,Praha-východ,Středočeský kraj
138541,2.0,355.0,Benešov,Středočeský kraj
401269,2.0,1.0,Benešov,Středočeský kraj
103802,2.0,80.0,Benešov,Středočeský kraj
103781,2.0,28.0,Benešov,Středočeský kraj
103811,2.0,28.0,Benešov,Středočeský kraj
146161,2.0,762.0,Benešov,Středočeský kraj
146153,3.0,102.0,Benešov,Středočeský kraj
052701,2.0,68.0,Benešov,Středočeský kraj
031623,2.0,105.0,Benešov,Středočeský kraj
052710,3.0,54.0,Benešov,Středočeský kraj
071862,3.0,25.0,Benešov,Středočeský kraj
150711,2.0,30.0,Benešov,Středočeský kraj
165298,2.0,281.0,Benešov,Středočeský kraj
169650,3.0,98.0,Benešov,Středočeský kraj
152391,2.0,349.0,Příbram,Středočeský kraj
050504,2.0,18.0,Kutná Hora,Středočeský kraj
183342,2.0,35.0,Kutná Hora,Středočeský kraj
056715,2.0,52.0,Benešov,Středočeský kraj
030651,2.0,57.0,Benešov,Středočeský kraj
183351,2.0,55.0,Kutná Hora,Středočeský kraj
402371,2.0,5.0,Kutná Hora,Středočeský kraj
119431,2.0,85.0,Kutná Hora,Středočeský kraj
119458,2.0,38.0,Kutná Hora,Středočeský kraj
183334,2.0,15.0,Kutná Hora,Středočeský kraj
145114,2.0,91.0,Kutná Hora,Středočeský kraj
402346,2.0,56.0,Kutná Hora,Středočeský kraj
145122,2.0,29.0,Kutná Hora,Středočeský kraj
050521,2.0,144.0,Kutná Hora,Středočeský kraj
042013,2.0,41.0,Kutná Hora,Středočeský kraj
095966,1.0,222.0,Kutná Hora,Středočeský kraj
096008,1.0,386.0,Kutná Hora,Středočeský kraj
402184,1.0,2815.0,Kutná Hora,Středočeský kraj
402206,2.0,364.0,Kutná Hora,Středočeský kraj
076031,2.0,47.0,Kutná Hora,Středočeský kraj
054062,2.0,123.0,České Budějovice,Jihočeský kraj
150436,2.0,6.0,Kutná Hora,Středočeský kraj
042048,2.0,0.0,Kutná Hora,Středočeský kraj
161721,1.0,162.0,Liberec,Liberecký kraj
020257,2.0,96.0,Kutná Hora,Středočeský kraj
090867,2.0,46.0,Kutná Hora,Středočeský kraj
090841,2.0,45.0,Kutná Hora,Středočeský kraj
077852,2.0,187.0,Kutná Hora,Středočeský kraj
020281,2.0,22.0,Kutná Hora,Středočeský kraj
061620,2.0,17.0,Kutná Hora,Středočeský kraj
051349,2.0,329.0,Kutná Hora,Středočeský kraj
090832,2.0,865.0,Kutná Hora,Středočeský kraj
181595,2.0,56.0,Kutná Hora,Středočeský kraj
300055,2.0,1.0,Kutná Hora,Středočeský kraj
023388,2.0,50.0,Kutná Hora,Středočeský kraj
300047,2.0,14.0,Kutná Hora,Středočeský kraj
023396,2.0,144.0,Kutná Hora,Středočeský kraj
077739,2.0,5156.0,Kutná Hora,Středočeský kraj
077747,2.0,3390.0,Kutná Hora,Středočeský kraj
076023,2.0,84.0,Kutná Hora,Středočeský kraj
072427,2.0,25.0,Kutná Hora,Středočeský kraj
183393,2.0,33.0,Kutná Hora,Středočeský kraj
120260,2.0,24.0,Kutná Hora,Středočeský kraj
023434,2.0,78.0,Kutná Hora,Středočeský kraj
040312,2.0,62.0,Kutná Hora,Středočeský kraj
187216,1.0,104.0,České Budějovice,Jihočeský kraj
032221,2.0,12.0,České Budějovice,Jihočeský kraj
187208,2.0,34.0,České Budějovice,Jihočeský kraj
108146,2.0,113.0,České Budějovice,Jihočeský kraj
068519,2.0,189.0,České Budějovice,Jihočeský kraj
032191,2.0,165.0,České Budějovice,Jihočeský kraj
032212,2.0,54.0,České Budějovice,Jihočeský kraj
068535,2.0,36.0,České Budějovice,Jihočeský kraj
031127,2.0,66.0,České Budějovice,Jihočeský kraj
054046,2.0,101.0,České Budějovice,Jihočeský kraj
023426,2.0,31.0,Kutná Hora,Středočeský kraj
051357,2.0,36.0,Kutná Hora,Středočeský kraj
072401,2.0,36.0,Kutná Hora,Středočeský kraj
191833,2.0,32.0,Kutná Hora,Středočeský kraj
040304,2.0,31.0,Kutná Hora,Středočeský kraj
191868,2.0,38.0,Kutná Hora,Středočeský kraj
191876,2.0,22.0,Kutná Hora,Středočeský kraj
301124,3.0,24.0,Příbram,Středočeský kraj
053759,3.0,111.0,Příbram,Středočeský kraj
137570,3.0,11.0,Příbram,Středočeský kraj
096181,2.0,25.0,Písek,Jihočeský kraj
191396,2.0,2.0,Písek,Jihočeský kraj
164224,2.0,23.0,Prachatice,Jihočeský kraj
024210,2.0,1225.0,Prachatice,Jihočeský kraj
016268,2.0,13.0,Prachatice,Jihočeský kraj
404969,2.0,41.0,Prachatice,Jihočeský kraj
006378,2.0,306.0,Prachatice,Jihočeský kraj
193631,2.0,59.0,Kutná Hora,Středočeský kraj
040291,2.0,57.0,Kutná Hora,Středočeský kraj
191841,2.0,4.0,Kutná Hora,Středočeský kraj
160075,2.0,88.0,Písek,Jihočeský kraj
147605,2.0,1129.0,Písek,Jihočeský kraj
404527,2.0,18219.0,Písek,Jihočeský kraj
191418,2.0,20.0,Písek,Jihočeský kraj
191426,2.0,10.0,Písek,Jihočeský kraj
191442,2.0,154.0,Písek,Jihočeský kraj
191400,2.0,85.0,Písek,Jihočeský kraj
002674,2.0,36.0,Písek,Jihočeský kraj
016276,2.0,86.0,Prachatice,Jihočeský kraj
404551,2.0,3.0,Písek,Jihočeský kraj
147613,2.0,14.0,Písek,Jihočeský kraj
120901,2.0,2016.0,Písek,Jihočeský kraj
074055,1.0,109.0,Strakonice,Jihočeský kraj
163295,1.0,657.0,Strakonice,Jihočeský kraj
097772,2.0,36.0,Strakonice,Jihočeský kraj
062154,2.0,77.0,Strakonice,Jihočeský kraj
404993,2.0,4527.0,Strakonice,Jihočeský kraj
149276,2.0,118.0,Písek,Jihočeský kraj
079502,2.0,53.0,Prachatice,Jihočeský kraj
160067,2.0,27.0,Písek,Jihočeský kraj
190837,2.0,30.0,Strakonice,Jihočeský kraj
404951,2.0,26.0,Prachatice,Jihočeský kraj
138592,2.0,476.0,Strakonice,Jihočeský kraj
190659,2.0,180.0,Prachatice,Jihočeský kraj
004570,2.0,46.0,Strakonice,Jihočeský kraj
121185,2.0,64.0,Strakonice,Jihočeský kraj
089788,2.0,44.0,Prachatice,Jihočeský kraj
190641,2.0,64.0,Prachatice,Jihočeský kraj
046175,2.0,64.0,Strakonice,Jihočeský kraj
074071,2.0,32.0,Strakonice,Jihočeský kraj
194689,2.0,115.0,Prachatice,Jihočeský kraj
017396,2.0,451.0,Strakonice,Jihočeský kraj
091219,2.0,123.0,Prachatice,Jihočeský kraj
091260,2.0,72.0,Tábor,Jihočeský kraj
031712,2.0,291.0,Strakonice,Jihočeský kraj
033847,2.0,65.0,Strakonice,Jihočeský kraj
024252,2.0,133.0,Prachatice,Jihočeský kraj
016403,1.0,159.0,Strakonice,Jihočeský kraj
142115,1.0,227.0,Strakonice,Jihočeský kraj
148318,2.0,143.0,Strakonice,Jihočeský kraj
069302,1.0,16.0,Jičín,Královéhradecký kraj
153397,2.0,2.0,Prachatice,Jihočeský kraj
070912,2.0,90.0,Tábor,Jihočeský kraj
051101,2.0,15.0,Strakonice,Jihočeský kraj
096946,2.0,19.0,Strakonice,Jihočeský kraj
097764,2.0,188.0,Strakonice,Jihočeský kraj
192511,2.0,22.0,Prachatice,Jihočeský kraj
091201,2.0,50.0,Prachatice,Jihočeský kraj
142123,2.0,461.0,Strakonice,Jihočeský kraj
182672,2.0,528.0,Prachatice,Jihočeský kraj
132730,2.0,44.0,Prachatice,Jihočeský kraj
192554,2.0,128.0,Prachatice,Jihočeský kraj
100439,2.0,254.0,Strakonice,Jihočeský kraj
121177,2.0,18.0,Strakonice,Jihočeský kraj
106909,2.0,330.0,Strakonice,Jihočeský kraj
008605,3.0,72.0,Prachatice,Jihočeský kraj
074063,1.0,72.0,Strakonice,Jihočeský kraj
076724,1.0,45.0,Strakonice,Jihočeský kraj
013374,2.0,45.0,Strakonice,Jihočeský kraj
076708,2.0,39.0,Strakonice,Jihočeský kraj
